po_id,source_primal,order_date,expected_arrival,quantity_kg,status,supplier,actual_arrival,received_kg,data_source
PO-20250220-02280,Tenderloin,2025-02-18,2025-02-20,24.0,delivered,Northlake Beef Co.,2025-02-20,24.0,synthetic
PO-20250224-02281,Tenderloin,2025-02-22,2025-02-24,36.0,delivered,Northlake Beef Co.,2025-02-24,36.0,synthetic
PO-20250227-02282,Tenderloin,2025-02-25,2025-02-27,16.0,delivered,Northlake Beef Co.,2025-02-27,16.0,synthetic
PO-20250301-02283,Tenderloin,2025-02-27,2025-03-01,8.0,delivered,Northlake Beef Co.,2025-03-01,8.0,synthetic
PO-20250303-02284,Tenderloin,2025-03-01,2025-03-03,4.0,delivered,Northlake Beef Co.,2025-03-03,4.0,synthetic
PO-20250308-02285,Tenderloin,2025-03-06,2025-03-08,16.0,delivered,Northlake Beef Co.,2025-03-08,16.0,synthetic
PO-20250310-02286,Tenderloin,2025-03-08,2025-03-10,52.0,delivered,Northlake Beef Co.,2025-03-10,52.0,synthetic
PO-20250311-02287,Tenderloin,2025-03-09,2025-03-11,8.0,delivered,Northlake Beef Co.,2025-03-11,8.0,synthetic
PO-20250315-02288,Tenderloin,2025-03-13,2025-03-15,13.0,short_shipped,Northlake Beef Co.,2025-03-15,12.0,synthetic
PO-20250317-02289,Tenderloin,2025-03-15,2025-03-17,24.0,delivered,Northlake Beef Co.,2025-03-17,24.0,synthetic
PO-20250321-02290,Tenderloin,2025-03-19,2025-03-21,4.0,delivered,Northlake Beef Co.,2025-03-21,4.0,synthetic
PO-20250322-02291,Tenderloin,2025-03-20,2025-03-22,4.0,delivered,Northlake Beef Co.,2025-03-22,4.0,synthetic
PO-20250324-02292,Tenderloin,2025-03-22,2025-03-24,20.0,delivered,Northlake Beef Co.,2025-03-24,20.0,synthetic
PO-20250325-02293,Tenderloin,2025-03-23,2025-03-25,8.0,delivered,Northlake Beef Co.,2025-03-25,8.0,synthetic
PO-20250331-02294,Tenderloin,2025-03-29,2025-03-31,24.0,delivered,Northlake Beef Co.,2025-03-31,24.0,synthetic
PO-20250401-02295,Tenderloin,2025-03-30,2025-04-01,12.0,delivered,Northlake Beef Co.,2025-04-01,12.0,synthetic
PO-20250403-02296,Tenderloin,2025-04-01,2025-04-03,16.0,delivered,Northlake Beef Co.,2025-04-03,16.0,synthetic
PO-20250407-02297,Tenderloin,2025-04-05,2025-04-07,44.0,delivered,Northlake Beef Co.,2025-04-07,44.0,synthetic
PO-20250411-02298,Tenderloin,2025-04-09,2025-04-11,4.0,delivered,Northlake Beef Co.,2025-04-11,4.0,synthetic
PO-20250412-02299,Tenderloin,2025-04-10,2025-04-12,12.0,delivered,Northlake Beef Co.,2025-04-12,12.0,synthetic
PO-20250415-02300,Tenderloin,2025-04-13,2025-04-15,28.0,delivered,Northlake Beef Co.,2025-04-15,28.0,synthetic
PO-20250421-02301,Tenderloin,2025-04-19,2025-04-21,32.0,delivered,Northlake Beef Co.,2025-04-21,32.0,synthetic
PO-20250423-02302,Tenderloin,2025-04-21,2025-04-23,16.0,delivered,Northlake Beef Co.,2025-04-23,16.0,synthetic
PO-20250425-02303,Tenderloin,2025-04-23,2025-04-25,16.0,delivered,Northlake Beef Co.,2025-04-25,16.0,synthetic
PO-20250429-02304,Tenderloin,2025-04-27,2025-04-29,28.0,delivered,Northlake Beef Co.,2025-04-29,28.0,synthetic
PO-20250430-02305,Tenderloin,2025-04-28,2025-04-30,16.0,delivered,Northlake Beef Co.,2025-04-30,16.0,synthetic
PO-20250503-02306,Tenderloin,2025-05-01,2025-05-03,20.0,delivered,Northlake Beef Co.,2025-05-03,20.0,synthetic
PO-20250505-02307,Tenderloin,2025-05-03,2025-05-05,24.0,delivered,Northlake Beef Co.,2025-05-05,24.0,synthetic
PO-20250506-02308,Tenderloin,2025-05-04,2025-05-06,8.0,delivered,Northlake Beef Co.,2025-05-06,8.0,synthetic
PO-20250510-02309,Tenderloin,2025-05-08,2025-05-10,12.0,delivered,Northlake Beef Co.,2025-05-10,12.0,synthetic
PO-20250512-02310,Tenderloin,2025-05-10,2025-05-12,16.0,delivered,Northlake Beef Co.,2025-05-12,16.0,synthetic
PO-20250515-02311,Tenderloin,2025-05-13,2025-05-15,24.0,delivered,Northlake Beef Co.,2025-05-15,24.0,synthetic
PO-20250520-02312,Tenderloin,2025-05-18,2025-05-20,52.0,delivered,Northlake Beef Co.,2025-05-20,52.0,synthetic
PO-20250523-02313,Tenderloin,2025-05-21,2025-05-23,8.0,delivered,Northlake Beef Co.,2025-05-23,8.0,synthetic
PO-20250526-02314,Tenderloin,2025-05-24,2025-05-26,28.0,delivered,Northlake Beef Co.,2025-05-26,28.0,synthetic
PO-20250527-02315,Tenderloin,2025-05-25,2025-05-27,8.0,delivered,Northlake Beef Co.,2025-05-27,8.0,synthetic
PO-20250529-02316,Tenderloin,2025-05-27,2025-05-29,16.0,delivered,Northlake Beef Co.,2025-05-29,16.0,synthetic
PO-20250602-02317,Tenderloin,2025-05-31,2025-06-02,40.0,delivered,Northlake Beef Co.,2025-06-02,40.0,synthetic
PO-20250603-02318,Tenderloin,2025-06-01,2025-06-03,12.0,delivered,Northlake Beef Co.,2025-06-03,12.0,synthetic
PO-20250609-02319,Tenderloin,2025-06-07,2025-06-09,44.0,delivered,Northlake Beef Co.,2025-06-09,44.0,synthetic
PO-20250612-02320,Tenderloin,2025-06-10,2025-06-12,32.0,delivered,Northlake Beef Co.,2025-06-12,32.0,synthetic
PO-20250616-02321,Tenderloin,2025-06-14,2025-06-16,32.0,delivered,Northlake Beef Co.,2025-06-16,32.0,synthetic
PO-20250617-02322,Tenderloin,2025-06-15,2025-06-17,8.0,delivered,Northlake Beef Co.,2025-06-17,8.0,synthetic
PO-20250619-02323,Tenderloin,2025-06-17,2025-06-19,8.0,delivered,Northlake Beef Co.,2025-06-19,8.0,synthetic
PO-20250624-02324,Tenderloin,2025-06-22,2025-06-24,48.0,delivered,Northlake Beef Co.,2025-06-24,48.0,synthetic
PO-20250625-02325,Tenderloin,2025-06-23,2025-06-25,4.0,delivered,Northlake Beef Co.,2025-06-25,4.0,synthetic
PO-20250626-02326,Tenderloin,2025-06-24,2025-06-26,20.0,delivered,Northlake Beef Co.,2025-06-26,20.0,synthetic
PO-20250630-02327,Tenderloin,2025-06-28,2025-06-30,36.0,delivered,Northlake Beef Co.,2025-06-30,36.0,synthetic
PO-20250702-02328,Tenderloin,2025-06-30,2025-07-02,12.0,delivered,Northlake Beef Co.,2025-07-02,12.0,synthetic
PO-20250707-02329,Tenderloin,2025-07-05,2025-07-07,48.0,delivered,Northlake Beef Co.,2025-07-07,48.0,synthetic
PO-20250711-02330,Tenderloin,2025-07-09,2025-07-11,16.0,delivered,Northlake Beef Co.,2025-07-11,16.0,synthetic
PO-20250714-02331,Tenderloin,2025-07-12,2025-07-14,44.0,delivered,Northlake Beef Co.,2025-07-14,44.0,synthetic
PO-20250717-02332,Tenderloin,2025-07-15,2025-07-17,12.0,delivered,Northlake Beef Co.,2025-07-17,12.0,synthetic
PO-20250721-02333,Tenderloin,2025-07-19,2025-07-21,32.0,delivered,Northlake Beef Co.,2025-07-21,32.0,synthetic
PO-20250722-02334,Tenderloin,2025-07-20,2025-07-22,8.0,delivered,Northlake Beef Co.,2025-07-22,8.0,synthetic
PO-20250723-02335,Tenderloin,2025-07-21,2025-07-23,8.0,delivered,Northlake Beef Co.,2025-07-23,8.0,synthetic
PO-20250728-02336,Tenderloin,2025-07-26,2025-07-28,44.0,delivered,Northlake Beef Co.,2025-07-28,44.0,synthetic
PO-20250730-02337,Tenderloin,2025-07-28,2025-07-30,10.88,short_shipped,Northlake Beef Co.,2025-07-30,8.0,synthetic
PO-20250801-02338,Tenderloin,2025-07-30,2025-08-01,8.0,delivered,Northlake Beef Co.,2025-08-01,8.0,synthetic
PO-20250804-02339,Tenderloin,2025-08-02,2025-08-04,40.0,delivered,Northlake Beef Co.,2025-08-04,40.0,synthetic
PO-20250805-02340,Tenderloin,2025-08-03,2025-08-05,4.0,delivered,Northlake Beef Co.,2025-08-05,4.0,synthetic
PO-20250807-02341,Tenderloin,2025-08-05,2025-08-07,4.0,delivered,Northlake Beef Co.,2025-08-07,4.0,synthetic
PO-20250808-02342,Tenderloin,2025-08-06,2025-08-08,16.0,delivered,Northlake Beef Co.,2025-08-08,16.0,synthetic
PO-20250811-02343,Tenderloin,2025-08-09,2025-08-11,20.0,delivered,Northlake Beef Co.,2025-08-11,20.0,synthetic
PO-20250813-02344,Tenderloin,2025-08-11,2025-08-13,8.0,delivered,Northlake Beef Co.,2025-08-13,8.0,synthetic
PO-20250816-02345,Tenderloin,2025-08-14,2025-08-16,20.0,delivered,Northlake Beef Co.,2025-08-16,20.0,synthetic
PO-20250818-02346,Tenderloin,2025-08-16,2025-08-18,8.0,delivered,Northlake Beef Co.,2025-08-18,8.0,synthetic
PO-20250819-02347,Tenderloin,2025-08-17,2025-08-19,16.0,delivered,Northlake Beef Co.,2025-08-19,16.0,synthetic
PO-20250823-02348,Tenderloin,2025-08-21,2025-08-23,16.0,delivered,Northlake Beef Co.,2025-08-23,16.0,synthetic
PO-20250825-02349,Tenderloin,2025-08-23,2025-08-25,8.0,delivered,Northlake Beef Co.,2025-08-25,8.0,synthetic
PO-20250826-02350,Tenderloin,2025-08-24,2025-08-26,20.39,short_shipped,Northlake Beef Co.,2025-08-26,16.0,synthetic
PO-20250827-02351,Tenderloin,2025-08-25,2025-08-27,12.0,delivered,Northlake Beef Co.,2025-08-27,12.0,synthetic
PO-20250828-02352,Tenderloin,2025-08-26,2025-08-28,8.0,delivered,Northlake Beef Co.,2025-08-28,8.0,synthetic
PO-20250902-02353,Tenderloin,2025-08-31,2025-09-02,44.0,delivered,Northlake Beef Co.,2025-09-02,44.0,synthetic
PO-20250905-02354,Tenderloin,2025-09-03,2025-09-05,16.0,delivered,Northlake Beef Co.,2025-09-05,16.0,synthetic
PO-20250908-02355,Tenderloin,2025-09-06,2025-09-08,12.0,delivered,Northlake Beef Co.,2025-09-08,12.0,synthetic
PO-20250911-02356,Tenderloin,2025-09-09,2025-09-11,36.0,delivered,Northlake Beef Co.,2025-09-11,36.0,synthetic
PO-20250915-02357,Tenderloin,2025-09-13,2025-09-15,36.0,delivered,Northlake Beef Co.,2025-09-15,36.0,synthetic
PO-20250922-02358,Tenderloin,2025-09-17,2025-09-19,44.0,delivered,Northlake Beef Co.,2025-09-22,44.0,synthetic
PO-20250923-02359,Tenderloin,2025-09-21,2025-09-23,8.0,delivered,Northlake Beef Co.,2025-09-23,8.0,synthetic
PO-20250924-02360,Tenderloin,2025-09-22,2025-09-24,12.0,delivered,Northlake Beef Co.,2025-09-24,12.0,synthetic
PO-20250927-02361,Tenderloin,2025-09-23,2025-09-25,12.0,delivered,Northlake Beef Co.,2025-09-27,12.0,synthetic
PO-20250929-02362,Tenderloin,2025-09-27,2025-09-29,4.0,delivered,Northlake Beef Co.,2025-09-29,4.0,synthetic
PO-20250930-02363,Tenderloin,2025-09-28,2025-09-30,4.0,delivered,Northlake Beef Co.,2025-09-30,4.0,synthetic
PO-20251002-02364,Tenderloin,2025-09-30,2025-10-02,8.0,delivered,Northlake Beef Co.,2025-10-02,8.0,synthetic
PO-20251003-02365,Tenderloin,2025-10-01,2025-10-03,4.0,delivered,Northlake Beef Co.,2025-10-03,4.0,synthetic
PO-20251006-02366,Tenderloin,2025-10-04,2025-10-06,40.0,delivered,Northlake Beef Co.,2025-10-06,40.0,synthetic
PO-20251009-02367,Tenderloin,2025-10-06,2025-10-08,8.0,delivered,Northlake Beef Co.,2025-10-09,8.0,synthetic
PO-20251014-02368,Tenderloin,2025-10-12,2025-10-14,40.0,delivered,Northlake Beef Co.,2025-10-14,40.0,synthetic
PO-20251015-02369,Tenderloin,2025-10-11,2025-10-13,4.0,delivered,Northlake Beef Co.,2025-10-15,4.0,synthetic
PO-20251018-02370,Tenderloin,2025-10-16,2025-10-18,12.0,delivered,Northlake Beef Co.,2025-10-18,12.0,synthetic
PO-20251020-02371,Tenderloin,2025-10-18,2025-10-20,24.0,delivered,Northlake Beef Co.,2025-10-20,24.0,synthetic
PO-20251023-02372,Tenderloin,2025-10-21,2025-10-23,8.0,delivered,Northlake Beef Co.,2025-10-23,8.0,synthetic
PO-20251025-02373,Tenderloin,2025-10-23,2025-10-25,8.0,delivered,Northlake Beef Co.,2025-10-25,8.0,synthetic
PO-20251027-02374,Tenderloin,2025-10-25,2025-10-27,16.0,delivered,Northlake Beef Co.,2025-10-27,16.0,synthetic
PO-20251029-02375,Tenderloin,2025-10-24,2025-10-26,4.0,delivered,Northlake Beef Co.,2025-10-29,4.0,synthetic
PO-20251031-02376,Tenderloin,2025-10-29,2025-10-31,8.0,delivered,Northlake Beef Co.,2025-10-31,8.0,synthetic
PO-20251103-02377,Tenderloin,2025-11-01,2025-11-03,56.07,short_shipped,Northlake Beef Co.,2025-11-03,44.0,synthetic
PO-20251105-02378,Tenderloin,2025-11-03,2025-11-05,8.0,delivered,Northlake Beef Co.,2025-11-05,8.0,synthetic
PO-20251108-02379,Tenderloin,2025-11-06,2025-11-08,4.0,delivered,Northlake Beef Co.,2025-11-08,4.0,synthetic
PO-20251110-02380,Tenderloin,2025-11-08,2025-11-10,24.0,delivered,Northlake Beef Co.,2025-11-10,24.0,synthetic
PO-20251117-02381,Tenderloin,2025-11-15,2025-11-17,52.0,delivered,Northlake Beef Co.,2025-11-17,52.0,synthetic
PO-20251118-02382,Tenderloin,2025-11-16,2025-11-18,12.0,delivered,Northlake Beef Co.,2025-11-18,12.0,synthetic
PO-20251124-02383,Tenderloin,2025-11-22,2025-11-24,12.0,delivered,Northlake Beef Co.,2025-11-24,12.0,synthetic
PO-20251125-02384,Tenderloin,2025-11-23,2025-11-25,16.0,delivered,Northlake Beef Co.,2025-11-25,16.0,synthetic
PO-20251126-02385,Tenderloin,2025-11-24,2025-11-26,12.0,delivered,Northlake Beef Co.,2025-11-26,12.0,synthetic
PO-20251127-02386,Tenderloin,2025-11-25,2025-11-27,4.94,short_shipped,Northlake Beef Co.,2025-11-27,4.0,synthetic
PO-20251129-02387,Tenderloin,2025-11-27,2025-11-29,8.0,delivered,Northlake Beef Co.,2025-11-29,8.0,synthetic
PO-20251203-02388,Tenderloin,2025-12-01,2025-12-03,12.0,delivered,Northlake Beef Co.,2025-12-03,12.0,synthetic
PO-20251206-02389,Tenderloin,2025-12-04,2025-12-06,16.0,delivered,Northlake Beef Co.,2025-12-06,16.0,synthetic
PO-20251208-02390,Tenderloin,2025-12-03,2025-12-05,24.0,delivered,Northlake Beef Co.,2025-12-08,24.0,synthetic
PO-20251209-02391,Tenderloin,2025-12-07,2025-12-09,4.0,delivered,Northlake Beef Co.,2025-12-09,4.0,synthetic
PO-20251211-02392,Tenderloin,2025-12-09,2025-12-11,8.0,delivered,Northlake Beef Co.,2025-12-11,8.0,synthetic
PO-20251215-02393,Tenderloin,2025-12-13,2025-12-15,32.0,delivered,Northlake Beef Co.,2025-12-15,32.0,synthetic
PO-20251217-02394,Tenderloin,2025-12-15,2025-12-17,4.0,delivered,Northlake Beef Co.,2025-12-17,4.0,synthetic
PO-20251219-02395,Tenderloin,2025-12-17,2025-12-19,8.0,delivered,Northlake Beef Co.,2025-12-19,8.0,synthetic
PO-20251220-02396,Tenderloin,2025-12-18,2025-12-20,12.0,delivered,Northlake Beef Co.,2025-12-20,12.0,synthetic
PO-20251222-02397,Tenderloin,2025-12-20,2025-12-22,12.0,delivered,Northlake Beef Co.,2025-12-22,12.0,synthetic
PO-20251223-02398,Tenderloin,2025-12-21,2025-12-23,8.0,delivered,Northlake Beef Co.,2025-12-23,8.0,synthetic
PO-20251227-02399,Tenderloin,2025-12-25,2025-12-27,4.0,delivered,Northlake Beef Co.,2025-12-27,4.0,synthetic
PO-20251229-02400,Tenderloin,2025-12-27,2025-12-29,44.0,delivered,Northlake Beef Co.,2025-12-29,44.0,synthetic
PO-20251230-02401,Tenderloin,2025-12-28,2025-12-30,16.0,delivered,Northlake Beef Co.,2025-12-30,16.0,synthetic
PO-20250103-02402,Top Sirloin Butt,2025-01-01,2025-01-03,35.0,delivered,Northlake Beef Co.,2025-01-03,35.0,synthetic
PO-20250104-02403,Top Sirloin Butt,2025-01-02,2025-01-04,14.0,delivered,Northlake Beef Co.,2025-01-04,14.0,synthetic
PO-20250107-02404,Top Sirloin Butt,2025-01-05,2025-01-07,66.5,delivered,Northlake Beef Co.,2025-01-07,66.5,synthetic
PO-20250109-02405,Top Sirloin Butt,2025-01-07,2025-01-09,56.0,delivered,Northlake Beef Co.,2025-01-09,56.0,synthetic
PO-20250111-02406,Top Sirloin Butt,2025-01-09,2025-01-11,10.5,delivered,Northlake Beef Co.,2025-01-11,10.5,synthetic
PO-20250113-02407,Top Sirloin Butt,2025-01-11,2025-01-13,66.5,delivered,Northlake Beef Co.,2025-01-13,66.5,synthetic
PO-20250115-02408,Top Sirloin Butt,2025-01-13,2025-01-15,73.5,delivered,Northlake Beef Co.,2025-01-15,73.5,synthetic
PO-20250120-02409,Top Sirloin Butt,2025-01-18,2025-01-20,133.0,delivered,Northlake Beef Co.,2025-01-20,133.0,synthetic
PO-20250122-02410,Top Sirloin Butt,2025-01-20,2025-01-22,14.0,delivered,Northlake Beef Co.,2025-01-22,14.0,synthetic
PO-20250124-02411,Top Sirloin Butt,2025-01-22,2025-01-24,68.12,short_shipped,Northlake Beef Co.,2025-01-24,49.0,synthetic
PO-20250125-02412,Top Sirloin Butt,2025-01-23,2025-01-25,24.5,delivered,Northlake Beef Co.,2025-01-25,24.5,synthetic
PO-20250127-02413,Top Sirloin Butt,2025-01-25,2025-01-27,42.0,delivered,Northlake Beef Co.,2025-01-27,42.0,synthetic
PO-20250129-02414,Top Sirloin Butt,2025-01-27,2025-01-29,35.0,delivered,Northlake Beef Co.,2025-01-29,35.0,synthetic
PO-20250131-02415,Top Sirloin Butt,2025-01-29,2025-01-31,28.0,delivered,Northlake Beef Co.,2025-01-31,28.0,synthetic
PO-20250203-02416,Top Sirloin Butt,2025-02-01,2025-02-03,105.0,delivered,Northlake Beef Co.,2025-02-03,105.0,synthetic
PO-20250204-02417,Top Sirloin Butt,2025-02-02,2025-02-04,3.5,delivered,Northlake Beef Co.,2025-02-04,3.5,synthetic
PO-20250210-02418,Top Sirloin Butt,2025-02-08,2025-02-10,164.5,delivered,Northlake Beef Co.,2025-02-10,164.5,synthetic
PO-20250214-02419,Top Sirloin Butt,2025-02-12,2025-02-14,42.0,delivered,Northlake Beef Co.,2025-02-14,42.0,synthetic
PO-20250218-02420,Top Sirloin Butt,2025-02-16,2025-02-18,213.5,delivered,Northlake Beef Co.,2025-02-18,213.5,synthetic
PO-20250220-02421,Top Sirloin Butt,2025-02-18,2025-02-20,70.0,delivered,Northlake Beef Co.,2025-02-20,70.0,synthetic
PO-20250222-02422,Top Sirloin Butt,2025-02-20,2025-02-22,63.0,delivered,Northlake Beef Co.,2025-02-22,63.0,synthetic
PO-20250224-02423,Top Sirloin Butt,2025-02-20,2025-02-22,77.0,delivered,Northlake Beef Co.,2025-02-24,77.0,synthetic
PO-20250225-02424,Top Sirloin Butt,2025-02-23,2025-02-25,10.5,delivered,Northlake Beef Co.,2025-02-25,10.5,synthetic
PO-20250226-02425,Top Sirloin Butt,2025-02-24,2025-02-26,21.0,delivered,Northlake Beef Co.,2025-02-26,21.0,synthetic
PO-20250301-02426,Top Sirloin Butt,2025-02-27,2025-03-01,31.5,delivered,Northlake Beef Co.,2025-03-01,31.5,synthetic
PO-20250303-02427,Top Sirloin Butt,2025-03-01,2025-03-03,48.52,short_shipped,Northlake Beef Co.,2025-03-03,42.0,synthetic
PO-20250305-02428,Top Sirloin Butt,2025-03-03,2025-03-05,3.5,delivered,Northlake Beef Co.,2025-03-05,3.5,synthetic
PO-20250306-02429,Top Sirloin Butt,2025-03-04,2025-03-06,21.0,delivered,Northlake Beef Co.,2025-03-06,21.0,synthetic
PO-20250308-02430,Top Sirloin Butt,2025-03-06,2025-03-08,31.5,delivered,Northlake Beef Co.,2025-03-08,31.5,synthetic
PO-20250310-02431,Top Sirloin Butt,2025-03-08,2025-03-10,147.0,delivered,Northlake Beef Co.,2025-03-10,147.0,synthetic
PO-20250314-02432,Top Sirloin Butt,2025-03-12,2025-03-14,10.5,delivered,Northlake Beef Co.,2025-03-14,10.5,synthetic
PO-20250315-02433,Top Sirloin Butt,2025-03-13,2025-03-15,87.5,delivered,Northlake Beef Co.,2025-03-15,87.5,synthetic
PO-20250318-02434,Top Sirloin Butt,2025-03-16,2025-03-18,35.0,delivered,Northlake Beef Co.,2025-03-18,35.0,synthetic
PO-20250320-02435,Top Sirloin Butt,2025-03-18,2025-03-20,24.5,delivered,Northlake Beef Co.,2025-03-20,24.5,synthetic
PO-20250321-02436,Top Sirloin Butt,2025-03-19,2025-03-21,7.0,delivered,Northlake Beef Co.,2025-03-21,7.0,synthetic
PO-20250324-02437,Top Sirloin Butt,2025-03-22,2025-03-24,178.5,delivered,Northlake Beef Co.,2025-03-24,178.5,synthetic
PO-20250328-02438,Top Sirloin Butt,2025-03-26,2025-03-28,49.0,delivered,Northlake Beef Co.,2025-03-28,49.0,synthetic
PO-20250329-02439,Top Sirloin Butt,2025-03-27,2025-03-29,38.5,delivered,Northlake Beef Co.,2025-03-29,38.5,synthetic
PO-20250331-02440,Top Sirloin Butt,2025-03-29,2025-03-31,31.5,delivered,Northlake Beef Co.,2025-03-31,31.5,synthetic
PO-20250401-02441,Top Sirloin Butt,2025-03-30,2025-04-01,14.0,delivered,Northlake Beef Co.,2025-04-01,14.0,synthetic
PO-20250403-02442,Top Sirloin Butt,2025-04-01,2025-04-03,24.5,delivered,Northlake Beef Co.,2025-04-03,24.5,synthetic
PO-20250404-02443,Top Sirloin Butt,2025-04-02,2025-04-04,35.0,delivered,Northlake Beef Co.,2025-04-04,35.0,synthetic
PO-20250405-02444,Top Sirloin Butt,2025-04-03,2025-04-05,42.0,delivered,Northlake Beef Co.,2025-04-05,42.0,synthetic
PO-20250407-02445,Top Sirloin Butt,2025-04-05,2025-04-07,10.5,delivered,Northlake Beef Co.,2025-04-07,10.5,synthetic
PO-20250408-02446,Top Sirloin Butt,2025-04-06,2025-04-08,66.5,delivered,Northlake Beef Co.,2025-04-08,66.5,synthetic
PO-20250412-02447,Top Sirloin Butt,2025-04-10,2025-04-12,102.65,short_shipped,Northlake Beef Co.,2025-04-12,94.5,synthetic
PO-20250414-02448,Top Sirloin Butt,2025-04-12,2025-04-14,56.0,delivered,Northlake Beef Co.,2025-04-14,56.0,synthetic
PO-20250416-02449,Top Sirloin Butt,2025-04-14,2025-04-16,84.0,delivered,Northlake Beef Co.,2025-04-16,84.0,synthetic
PO-20250421-02450,Top Sirloin Butt,2025-04-19,2025-04-21,101.5,delivered,Northlake Beef Co.,2025-04-21,101.5,synthetic
PO-20250426-02451,Top Sirloin Butt,2025-04-24,2025-04-26,241.5,delivered,Northlake Beef Co.,2025-04-26,241.5,synthetic
PO-20250428-02452,Top Sirloin Butt,2025-04-26,2025-04-28,63.0,delivered,Northlake Beef Co.,2025-04-28,63.0,synthetic
PO-20250430-02453,Top Sirloin Butt,2025-04-28,2025-04-30,35.0,delivered,Northlake Beef Co.,2025-04-30,35.0,synthetic
PO-20250501-02454,Top Sirloin Butt,2025-04-29,2025-05-01,70.0,delivered,Northlake Beef Co.,2025-05-01,70.0,synthetic
PO-20250505-02455,Top Sirloin Butt,2025-05-03,2025-05-05,45.5,delivered,Northlake Beef Co.,2025-05-05,45.5,synthetic
PO-20250506-02456,Top Sirloin Butt,2025-05-04,2025-05-06,24.5,delivered,Northlake Beef Co.,2025-05-06,24.5,synthetic
PO-20250507-02457,Top Sirloin Butt,2025-05-05,2025-05-07,52.5,delivered,Northlake Beef Co.,2025-05-07,52.5,synthetic
PO-20250510-02458,Top Sirloin Butt,2025-05-08,2025-05-10,56.0,delivered,Northlake Beef Co.,2025-05-10,56.0,synthetic
PO-20250512-02459,Top Sirloin Butt,2025-05-10,2025-05-12,126.0,delivered,Northlake Beef Co.,2025-05-12,126.0,synthetic
PO-20250514-02460,Top Sirloin Butt,2025-05-12,2025-05-14,21.0,delivered,Northlake Beef Co.,2025-05-14,21.0,synthetic
PO-20250520-02461,Top Sirloin Butt,2025-05-18,2025-05-20,224.0,delivered,Northlake Beef Co.,2025-05-20,224.0,synthetic
PO-20250521-02462,Top Sirloin Butt,2025-05-19,2025-05-21,49.0,delivered,Northlake Beef Co.,2025-05-21,49.0,synthetic
PO-20250522-02463,Top Sirloin Butt,2025-05-20,2025-05-22,7.0,delivered,Northlake Beef Co.,2025-05-22,7.0,synthetic
PO-20250526-02464,Top Sirloin Butt,2025-05-24,2025-05-26,140.0,delivered,Northlake Beef Co.,2025-05-26,140.0,synthetic
PO-20250529-02465,Top Sirloin Butt,2025-05-27,2025-05-29,25.36,short_shipped,Northlake Beef Co.,2025-05-29,21.0,synthetic
PO-20250530-02466,Top Sirloin Butt,2025-05-28,2025-05-30,49.0,delivered,Northlake Beef Co.,2025-05-30,49.0,synthetic
PO-20250602-02467,Top Sirloin Butt,2025-05-31,2025-06-02,101.5,delivered,Northlake Beef Co.,2025-06-02,101.5,synthetic
PO-20250603-02468,Top Sirloin Butt,2025-06-01,2025-06-03,14.0,delivered,Northlake Beef Co.,2025-06-03,14.0,synthetic
PO-20250604-02469,Top Sirloin Butt,2025-06-02,2025-06-04,3.5,delivered,Northlake Beef Co.,2025-06-04,3.5,synthetic
PO-20250605-02470,Top Sirloin Butt,2025-05-31,2025-06-02,28.0,delivered,Northlake Beef Co.,2025-06-05,28.0,synthetic
PO-20250606-02471,Top Sirloin Butt,2025-06-04,2025-06-06,21.0,delivered,Northlake Beef Co.,2025-06-06,21.0,synthetic
PO-20250609-02472,Top Sirloin Butt,2025-06-07,2025-06-09,63.0,delivered,Northlake Beef Co.,2025-06-09,63.0,synthetic
PO-20250610-02473,Top Sirloin Butt,2025-06-08,2025-06-10,32.79,short_shipped,Northlake Beef Co.,2025-06-10,28.0,synthetic
PO-20250616-02474,Top Sirloin Butt,2025-06-14,2025-06-16,252.0,delivered,Northlake Beef Co.,2025-06-16,252.0,synthetic
PO-20250617-02475,Top Sirloin Butt,2025-06-15,2025-06-17,87.5,delivered,Northlake Beef Co.,2025-06-17,87.5,synthetic
PO-20250618-02476,Top Sirloin Butt,2025-06-16,2025-06-18,28.0,delivered,Northlake Beef Co.,2025-06-18,28.0,synthetic
PO-20250619-02477,Top Sirloin Butt,2025-06-14,2025-06-16,35.0,delivered,Northlake Beef Co.,2025-06-19,35.0,synthetic
PO-20250623-02478,Top Sirloin Butt,2025-06-21,2025-06-23,178.5,delivered,Northlake Beef Co.,2025-06-23,178.5,synthetic
PO-20250624-02479,Top Sirloin Butt,2025-06-22,2025-06-24,7.0,delivered,Northlake Beef Co.,2025-06-24,7.0,synthetic
PO-20250625-02480,Top Sirloin Butt,2025-06-23,2025-06-25,52.5,delivered,Northlake Beef Co.,2025-06-25,52.5,synthetic
PO-20250630-02481,Top Sirloin Butt,2025-06-28,2025-06-30,304.5,delivered,Northlake Beef Co.,2025-06-30,304.5,synthetic
PO-20250703-02482,Top Sirloin Butt,2025-06-28,2025-06-30,73.5,delivered,Northlake Beef Co.,2025-07-03,73.5,synthetic
PO-20250707-02483,Top Sirloin Butt,2025-07-05,2025-07-07,143.5,delivered,Northlake Beef Co.,2025-07-07,143.5,synthetic
PO-20250708-02484,Top Sirloin Butt,2025-07-06,2025-07-08,45.5,delivered,Northlake Beef Co.,2025-07-08,45.5,synthetic
